client_code,name,product,status,city,date,category,amount,currency
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-06 18:30:11,АЗС,25021.21,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 08:00:21,Играем дома,5768.81,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 10:10:39,Такси,7228.22,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 12:10:32,Продукты питания,8883.59,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 13:10:12,Едим дома,3810.35,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 16:30:36,Едим дома,4476.95,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-07 19:00:51,Кафе и рестораны,8413.59,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-08 09:30:35,Смотрим дома,2891.68,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-08 12:10:04,Продукты питания,10818.92,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-08 17:10:52,Смотрим дома,4845.77,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-08 19:00:13,Кафе и рестораны,21969.37,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-09 10:10:48,Едим дома,3401.53,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-09 12:10:37,Кино,7357.88,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-09 12:10:39,Продукты питания,8999.28,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-09 13:20:23,Играем дома,4613.67,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-09 19:50:46,Играем дома,4085.65,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-10 12:10:27,Продукты питания,11300.94,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 08:40:34,Такси,4435.34,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 09:15:19,Такси,8267.72,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 11:20:18,Играем дома,5194.53,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 14:00:58,Играем дома,4554.45,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 16:30:05,Кино,4241.08,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 17:40:17,Такси,3107.04,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 17:50:23,Кино,4326.85,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 19:10:32,Кино,3474.8,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-12 21:40:14,Такси,6472.31,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-13 12:10:04,Продукты питания,8267.15,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-13 12:10:47,Смотрим дома,1961.0,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-13 14:00:44,Смотрим дома,5185.34,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-13 16:30:22,Едим дома,2416.97,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-13 19:00:02,Кафе и рестораны,15285.18,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-14 10:10:17,Смотрим дома,2968.83,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-14 12:10:53,Продукты питания,34797.19,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-14 14:50:00,Такси,3556.17,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-14 18:10:11,Кино,4477.33,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-14 18:50:57,Кафе и рестораны,6280.79,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-15 10:30:32,Смотрим дома,6334.41,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-15 12:10:42,Продукты питания,22592.3,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-15 15:50:16,Кино,7094.04,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-17 12:10:56,Продукты питания,8226.39,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-17 16:00:30,Кафе и рестораны,5811.25,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-17 16:20:11,Такси,4421.61,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-17 18:20:46,Играем дома,4178.77,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-17 19:50:32,Кафе и рестораны,4822.3,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-18 11:40:43,Кафе и рестораны,10980.92,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-18 12:10:00,Продукты питания,24278.41,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-18 16:00:16,Такси,6431.08,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-18 19:00:02,Кафе и рестораны,22000.0,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-19 16:40:45,Кино,4261.08,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-19 17:20:55,Едим дома,5074.07,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-19 19:00:42,Кафе и рестораны,11240.96,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-20 09:15:40,Такси,3342.05,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-20 13:20:23,Смотрим дома,8113.29,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-20 20:00:55,Едим дома,4870.13,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-21 10:40:42,Смотрим дома,7172.23,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-21 13:50:48,Кафе и рестораны,6148.48,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-21 19:00:22,Кафе и рестораны,16960.42,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-21 20:10:26,Смотрим дома,7153.78,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 08:40:41,Играем дома,3465.92,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 12:10:49,Продукты питания,12878.13,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 13:20:35,Такси,4544.01,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 16:00:09,Едим дома,3581.85,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 18:30:33,АЗС,12786.82,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-22 19:40:53,Едим дома,3140.96,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-23 12:10:53,Продукты питания,8133.19,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-23 13:10:34,Кафе и рестораны,6590.08,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-25 08:40:18,Такси,3389.95,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-25 09:00:31,Едим дома,3052.82,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-25 10:20:24,Играем дома,5147.38,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-25 12:10:59,Продукты питания,16074.6,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-25 17:20:42,Кино,4781.47,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-28 15:00:45,Кино,8966.79,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-28 19:00:44,Кафе и рестораны,3647.81,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-29 09:15:12,Такси,5266.49,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-29 13:10:10,Такси,5422.25,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-29 17:50:58,Кафе и рестораны,2916.66,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-29 18:40:02,Такси,4299.63,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-06-29 19:10:06,Играем дома,5490.99,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-02 10:40:30,Смотрим дома,3156.85,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-02 11:10:28,Кафе и рестораны,6283.34,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-02 12:10:19,Продукты питания,6585.97,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-02 12:50:29,Смотрим дома,6426.53,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-02 20:50:56,Такси,8742.48,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-03 12:10:25,Продукты питания,25608.22,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-03 19:00:31,Кафе и рестораны,5334.48,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-04 08:30:15,Кино,5567.72,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-04 12:10:56,Продукты питания,27007.9,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-04 17:50:56,Кафе и рестораны,7637.63,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-06 12:10:57,Продукты питания,18946.97,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-06 15:10:46,Такси,3536.94,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-06 19:20:59,Такси,5970.72,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-06 19:30:09,Кафе и рестораны,5700.9,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 12:10:48,Продукты питания,22028.37,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 14:20:31,Кафе и рестораны,6513.34,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 16:30:05,Такси,4588.08,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 17:10:53,Такси,7460.21,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 19:00:46,Кафе и рестораны,8406.47,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-07 19:20:48,Такси,6867.31,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-08 12:00:09,Кафе и рестораны,3345.58,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-08 12:10:07,Продукты питания,13238.32,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-08 18:30:12,АЗС,11389.73,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-09 12:10:32,Продукты питания,16207.55,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-09 17:30:35,Играем дома,3554.96,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-09 21:00:37,Играем дома,3792.62,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-10 09:50:27,Едим дома,3226.92,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-10 12:10:06,Продукты питания,12693.37,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-10 17:20:39,Такси,5267.8,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-11 12:10:24,Продукты питания,25599.41,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-12 08:00:08,Такси,3400.65,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-12 09:15:44,Такси,4506.0,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-12 12:10:22,Продукты питания,7377.01,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-12 19:00:03,Кафе и рестораны,10925.31,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-12 19:30:49,Едим дома,5011.7,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-13 11:00:20,Такси,10206.14,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-13 12:10:58,Продукты питания,23006.29,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-13 12:20:52,Едим дома,5513.29,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-13 19:40:18,Такси,5203.7,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-14 19:00:35,Кафе и рестораны,3595.19,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-15 10:30:47,Играем дома,6258.75,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-15 12:10:44,Продукты питания,15222.02,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-17 12:10:52,Продукты питания,13117.7,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-17 18:30:17,АЗС,14992.64,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-18 12:10:51,Продукты питания,23078.98,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 11:40:24,Кино,3179.71,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 12:10:18,Продукты питания,8231.68,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 12:20:11,Смотрим дома,8746.31,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 13:10:33,Смотрим дома,4575.29,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 13:10:48,Смотрим дома,5224.66,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 18:00:50,Едим дома,3571.77,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-19 21:30:49,Едим дома,6854.12,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-20 11:10:18,Кафе и рестораны,5680.69,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-20 11:40:33,Едим дома,4922.35,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-20 12:50:23,Смотрим дома,3994.71,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-20 17:00:40,Смотрим дома,4260.28,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-20 19:00:39,Кафе и рестораны,7481.27,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-21 11:50:31,Кафе и рестораны,5722.77,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-21 12:10:24,Продукты питания,26880.06,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-21 15:20:36,Играем дома,6242.01,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-21 16:10:36,Кафе и рестораны,6856.28,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-21 19:00:40,Кафе и рестораны,7205.84,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-22 08:10:32,Смотрим дома,6684.98,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-22 11:20:07,Играем дома,7418.19,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-22 12:10:10,Продукты питания,21581.16,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-22 12:20:34,Играем дома,5964.39,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-22 17:30:23,Кафе и рестораны,5977.78,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 08:30:02,Играем дома,6263.44,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 09:15:48,Такси,5333.55,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 12:00:03,Кино,4862.56,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 12:10:19,Продукты питания,8995.93,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 12:40:55,Смотрим дома,6417.14,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-23 17:20:41,Едим дома,4940.75,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-24 12:10:06,Продукты питания,14120.07,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-24 14:50:07,Играем дома,4624.25,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-24 19:00:01,Кафе и рестораны,7758.93,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-24 20:50:27,Кафе и рестораны,8403.84,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-25 11:40:24,Такси,3674.11,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-25 12:10:31,Продукты питания,18003.73,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 09:15:16,Такси,7930.93,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 18:50:26,Кафе и рестораны,8770.19,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 18:50:34,Едим дома,7280.21,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 19:00:44,Кафе и рестораны,10185.16,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 19:40:11,Смотрим дома,2807.43,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 20:30:39,Кафе и рестораны,4960.31,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-26 21:50:08,Смотрим дома,3404.03,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-28 08:30:14,Кафе и рестораны,4241.05,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-28 12:10:46,Продукты питания,17952.0,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-28 14:30:55,Играем дома,4905.72,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 12:10:56,Продукты питания,8595.83,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 12:30:58,Такси,9152.69,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 12:40:13,Едим дома,3605.53,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 13:00:23,Едим дома,3205.57,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 16:20:05,Смотрим дома,4159.61,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-29 18:50:55,Играем дома,4346.86,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-30 16:00:49,Смотрим дома,5735.04,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-30 19:00:49,Кафе и рестораны,11832.85,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-31 12:10:24,Смотрим дома,4683.27,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-31 12:10:51,Продукты питания,9914.52,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-07-31 13:00:16,Смотрим дома,5558.59,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-01 09:50:46,Едим дома,4784.3,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-01 10:30:04,Такси,3887.41,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-01 12:10:24,Продукты питания,28754.78,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-01 18:30:22,АЗС,21618.56,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-01 19:40:57,Кафе и рестораны,5293.51,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-02 08:10:58,Кино,4750.24,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-02 09:15:41,Такси,4117.99,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-02 19:40:08,Едим дома,7676.57,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 08:30:28,Едим дома,5483.44,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 11:10:22,Едим дома,9244.99,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 14:20:40,Кафе и рестораны,4234.51,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 18:40:25,Играем дома,4932.1,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 19:00:25,Кафе и рестораны,6511.9,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-04 19:50:59,Кафе и рестораны,6162.58,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-05 12:10:48,Продукты питания,28011.4,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-05 18:30:10,АЗС,26227.15,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-05 19:00:25,Кафе и рестораны,10354.67,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-06 09:15:09,Такси,4282.54,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-07 12:10:47,Продукты питания,9057.88,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-07 18:30:20,АЗС,25370.22,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-08 10:00:35,Играем дома,5329.04,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-08 19:00:23,Кафе и рестораны,14433.48,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-09 09:00:03,Едим дома,5017.42,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-09 12:10:08,Продукты питания,7271.95,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-09 17:10:54,Едим дома,4418.78,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-09 18:30:23,АЗС,11229.69,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-09 19:00:16,Кафе и рестораны,7409.4,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-10 15:40:23,Такси,9567.67,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-10 19:00:56,Кафе и рестораны,7677.22,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-10 21:00:03,Смотрим дома,3579.27,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-11 08:30:12,Кино,5060.1,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-11 12:10:00,Продукты питания,13620.24,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-11 19:00:09,Кафе и рестораны,8122.15,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-11 21:30:27,Кино,3446.43,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-13 13:50:46,Кино,4009.93,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-13 19:00:21,Кафе и рестораны,14371.46,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-14 12:10:08,Продукты питания,34921.87,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-14 17:00:43,Такси,5246.2,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-15 12:10:16,Продукты питания,23303.1,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-15 18:30:36,АЗС,14157.21,KZT
33,Мерей,Депозит Мультивалютный,Зарплатный клиент,Шымкент,2025-08-15 18:50:35,Кино,4351.41,KZT
